scenario,object_type,mean_speed,max_speed,mean_acceleration,max_acceleration,mean_heading_change,max_heading_change,total_displacement,tail_score,tail_event
0094d2a8-9110-400b-84c9-9267d5ffa32c,pedestrian,0.9669426679611206,1.2221646308898926,0.584352970123291,1.6580731868743896,0.0362829826772213,0.1303141117095947,9.049407958984377,0.022647394968080305,0
00965c32-9d46-46fd-b8f9-e59aa0ff3cfd,pedestrian,1.385219931602478,1.6106181144714355,0.8048699498176575,3.794741630554199,0.0379006415605545,0.2316625565290451,14.953618049621582,0.04830658916226069,0
009ab462-542a-4a26-9854-e89818d4287f,pedestrian,1.2796311378479004,1.6219438314437866,0.7709532380104065,1.9078116416931152,0.0339529439806938,0.0986894592642784,13.88168716430664,0.03236267206345444,0
009d341f-b168-4a53-9c86-220a163313a7,cyclist,1.405915379524231,1.84004008769989,0.579118013381958,1.5764950513839722,0.0235338304191827,0.0935769230127334,13.422103881835938,0.02575067235526546,0
00a8b038-1a5c-4a84-8b65-acdd95bc794c,pedestrian,1.1958820819854736,1.5445008277893066,0.6925628781318665,1.9882359504699707,0.0333105958998203,0.1321022063493728,12.903766632080078,0.032753727196998525,0
00a8df4b-009f-414e-9bce-438ad6165f0d,pedestrian,0.7742229104042053,1.019368290901184,0.4450061619281769,1.2012563943862915,0.0279849860817194,0.1135389432311058,8.35291576385498,0.014265895198011011,0
00af8776-8ede-43be-bec9-39e288d1fe0f,pedestrian,1.230107665061951,1.4579503536224363,0.6804240345954895,2.021544933319092,0.0319210812449455,0.1045388877391815,13.32219123840332,0.028809643357535483,0
00b4aba6-2291-489b-9ec9-e562a123b20d,pedestrian,1.5363376140594482,1.7515246868133545,0.5936207175254822,1.878040432929993,0.0173558089882135,0.0566766038537025,16.70977783203125,0.03302680345467939,0
00b813d0-7a40-4ed4-9491-caa4c8ebbb00,pedestrian,1.206709861755371,1.4217790365219116,0.6220239996910095,1.9162287712097168,0.0272183790802955,0.1025870591402053,13.061745643615724,0.027283316457827875,0
00bdee35-6614-4d5f-88d1-babae0103f67,pedestrian,1.3641307353973389,1.665671944618225,0.7139202356338501,1.7838975191116333,0.0338325724005699,0.1047377213835716,14.346115112304688,0.033412121280524947,0
00bfaf80-a6a4-41e3-9d10-57245422e915,motorcyclist,3.8263497352600098,17.701766967773438,3.0007691383361816,18.509565353393555,0.7802890539169312,3.049077033996582,41.2456283569336,0.6852717027442056,1
00c09663-b393-4eb2-a57b-f2f848364715,pedestrian,1.3968738317489624,1.5928629636764526,0.4521521031856537,1.9051727056503296,0.019539663568139,0.0635326281189918,15.192437171936035,0.029325396863182102,0
00c0f53c-9543-417e-8799-1b4188967823,pedestrian,1.555338978767395,1.723269820213318,0.5996763706207275,1.944743037223816,0.0206647310405969,0.0806562155485153,16.90706443786621,0.03407644780542757,0
00cccb79-d590-4799-a2bf-d141f7f76fe1,pedestrian,1.179289937019348,1.366382122039795,0.5556250810623169,1.8317325115203855,0.0239533893764019,0.1039938330650329,12.822891235351562,0.02554204509659253,0
00d07a61-bff2-49f9-8b02-599c2e7256b8,pedestrian,1.2906904220581057,1.6615300178527832,0.6872424483299255,4.3459672927856445,0.0291319228708744,0.2452776581048965,13.990822792053224,0.05280425724151626,0
00d3c151-5da3-414d-9762-5fdacbe577a4,pedestrian,1.2670842409133911,1.620222568511963,0.7788174748420715,2.152221918106079,0.0331223532557487,0.1352388560771942,13.762423515319824,0.035656364438525594,0
00d591bc-2efc-4310-b2c3-ddf921da5ce1,pedestrian,1.539462327957153,6.291107654571533,3.5837981700897217,38.23919296264648,0.1325554549694061,2.063274383544922,14.659133911132812,0.43221654300120854,1
00d85590-b02e-4afb-a4a9-9aa6b01209ed,pedestrian,1.2035239934921265,1.474616765975952,0.6394397616386414,1.872282147407532,0.0356103479862213,0.1495414078235626,12.96005916595459,0.031519950802923385,0
00d99c7e-8960-4db6-be8c-88c826fe380c,pedestrian,1.127225399017334,1.2947906255722046,0.6402254700660706,1.609771728515625,0.0327696837484836,0.1255925297737121,12.231926918029783,0.024093146825174,0
00d9ef78-091d-4e3d-8a17-c54911696c87,pedestrian,1.6103755235671997,1.8738906383514404,0.9771711826324464,3.914337396621704,0.0367109030485153,0.2441636472940445,17.326047897338867,0.05665063721157544,0
00df08de-3970-443d-8c70-cad4fec007c0,cyclist,2.744252443313598,3.1984212398529053,0.8384036421775818,3.327669858932495,0.016159338876605,0.0685754120349884,29.48917007446289,0.06277587436402374,0
00e1f3a7-c919-41f1-a8ae-b7f9f0921181,pedestrian,1.3418017625808716,1.6432775259017944,0.5395665764808655,1.9746553897857664,0.0206611435860395,0.0744330808520317,14.61554718017578,0.03165822473077517,0
00e4839f-4a8f-4792-8471-4a12bc15e1b8,pedestrian,1.1341025829315186,1.6833457946777344,0.6421847343444824,2.0042948722839355,0.0387201756238937,0.1404830664396286,11.939679145812988,0.03707547995877731,0
00e7b70c-7c4d-4a98-8b54-d5ce062bfa69,pedestrian,1.1767380237579346,1.432668924331665,0.4221801459789276,1.6747244596481323,0.0187736824154853,0.0639230087399482,12.776049613952637,0.02411204107550695,0
00f1e298-289f-45e4-b5c1-68b618fac4a9,pedestrian,1.1087995767593384,1.644217610359192,0.836942195892334,2.3247740268707275,0.0679855421185493,1.3886131048202517,11.177921295166016,0.11712506759329191,0
00f53422-51ad-4956-91e3-513aa7981628,pedestrian,0.7120880484580994,1.2613614797592163,0.5447179079055786,1.4893090724945068,0.2264140993356704,2.9617810249328613,7.080513954162598,0.2039957324078838,1
00f62f75-1a6a-4c6b-bb10-815044b138bd,pedestrian,1.3259994983673096,1.6338586807250977,0.5798973441123962,2.068798542022705,0.0228772405534982,0.0864792689681053,14.43852424621582,0.03256241464154726,0
00f91fa8-3557-49cd-8698-a226fdc3d236,pedestrian,1.6826345920562744,1.977956771850586,0.5877867937088013,2.2554802894592285,0.0121451038867235,0.0479690320789814,18.29264640808105,0.040086776289473845,0
010019e7-b0c2-4c3e-bcc0-be8338380158,pedestrian,0.9729588627815248,1.2854033708572388,0.980095148086548,2.893092632293701,0.0689166188240051,0.2838359177112579,10.3756742477417,0.039225949838414126,0
0100aee5-c68f-4ca2-bc49-9a1fb634b4c3,pedestrian,0.6987399458885193,1.7550219297409058,0.8362046480178833,2.3269965648651123,0.4442532062530517,3.0635571479797363,7.29856014251709,0.2271676030235129,1
01131da2-85a6-4031-8869-ca30c00cc75c,pedestrian,1.356522560119629,1.5427411794662476,0.4998765587806701,1.8233733177185056,0.0175409987568855,0.0747969821095466,14.708080291748049,0.028366645591360522,0
01141901-a846-453f-b2eb-e92a0a58ae53,pedestrian,1.531867742538452,1.7805845737457275,0.448740690946579,1.7686688899993896,0.0137779051437973,0.0567321144044399,16.680696487426758,0.03335988992134438,0
011bd679-21bb-40c2-8c53-dbc35866a74f,cyclist,4.519650936126709,5.002079486846924,1.234364032745361,5.783093452453613,0.0105939395725727,0.0397988259792327,48.83097839355469,0.11284386692907877,0
0122c77d-0eae-4698-b4d7-e1cdc4197d75,cyclist,4.653566837310791,5.571415901184082,1.702880620956421,6.182251453399658,0.0077796643599867,0.0359671600162982,50.65118789672852,0.12718175412153734,0
01243efe-f864-4f5a-8067-1b6a2e4a065c,pedestrian,1.1553748846054075,1.435231328010559,0.4693757593631744,1.5338183641433716,0.0179820880293846,0.0819898024201393,12.548067092895508,0.024757002024452458,0
01244925-c1d4-4de0-aaa7-88cfa9f6a369,pedestrian,1.0787882804870603,1.908633828163147,0.7657321691513062,2.165048360824585,0.1418904811143875,2.3633594512939453,11.637409210205078,0.18586086327434248,0
012bfe6d-1022-40f2-8874-cee57f8e3689,pedestrian,1.3948220014572144,1.631948471069336,0.5162678360939026,1.85301411151886,0.0199453029781579,0.0785389766097068,15.183250427246094,0.03111768977421579,0
012f6b15-3f9c-46f8-8673-bc4ab915a689,pedestrian,1.2482502460479736,1.4962602853775024,0.5994002819061279,2.75418758392334,0.0272850766777992,0.2480934262275695,13.001076698303224,0.04202044351660218,0
01331264-6986-44b5-a570-12ae929581ec,cyclist,1.4125036001205444,1.602643370628357,0.5013189315795898,1.955848693847656,0.0186109989881515,0.0566841885447502,15.1467866897583,0.019932588297971832,0
013593cb-449b-43c7-9cf8-355b91b7b7f3,pedestrian,0.9400638937950134,1.2704997062683103,0.7936360239982605,2.319239616394043,0.0596236623823642,0.2717751562595367,10.13516902923584,0.035699507352057194,0
0139e602-5030-4cc4-a79d-11ea60b6940f,pedestrian,1.5325438976287842,1.9602532386779783,0.5803443193435669,2.177729368209839,0.0210900288075208,0.1604550778865814,16.63640022277832,0.04648345884767658,0
0139f2e6-87e4-443e-ad48-451cc8cbf1fb,motorcyclist,5.306216239929199,10.796131134033203,2.0552215576171875,11.887857437133787,0.0143583286553621,0.0517297089099884,57.74163818359375,0.29700041352218726,0
013d8142-b342-418a-91e8-9faf1f1a5b77,pedestrian,1.5184118747711182,1.9476114511489868,1.064985752105713,4.404275894165039,0.0434316359460353,0.2007709592580795,16.329612731933594,0.057863777398066224,0
013eec39-d703-48a1-be0e-58aad6d96454,pedestrian,1.5943691730499268,1.9055850505828855,0.7469951510429382,3.39851975440979,0.0217471607029438,0.1094552427530288,17.36054039001465,0.046771196710021196,0
013f6fed-88b9-40fe-85ba-1c56f5fd864d,cyclist,1.4096920490264893,1.6920061111450195,0.8594890236854553,2.589304208755493,0.0419219583272933,0.1850262880325317,15.14730453491211,0.033142786735891286,0
014020a5-179e-4ce7-96fb-671b551d4f9c,pedestrian,1.3335833549499512,1.6042412519454956,0.6255105137825012,2.0308070182800293,0.0298161953687667,0.1163293197751045,14.07118797302246,0.03352093356127199,0
01464b44-0ac7-422c-9a45-27da71bf4e0e,pedestrian,1.0611144304275513,1.2671352624893188,0.7838130593299866,1.9435036182403564,0.0389619134366512,0.1263197511434555,11.52739429473877,0.02476892758576806,0
014662b9-b5b7-4318-93be-c2479d4ee45b,cyclist,1.0622247457504272,1.3111801147460938,0.4912105798721313,2.1392996311187744,0.0181756559759378,0.0812994539737701,11.548123359680176,0.01589576227437496,0
014cbdeb-4118-4a48-b1f2-c3cd2e492bed,motorcyclist,5.837507247924805,8.150601387023926,2.974052667617798,32.2864875793457,0.0088080391287803,0.0582870319485664,63.55385971069336,0.5192592148524027,1
01539af3-d1ad-4178-86cf-612f864f2c09,pedestrian,2.210071086883545,2.464308023452759,0.8840436339378357,2.992638349533081,0.020345602184534,0.0839904248714447,23.90567779541016,0.05844691767205438,0
01637073-1baf-4f6b-87f0-1f2b632a86bb,pedestrian,2.098972797393799,3.788574457168579,0.8560770750045776,3.951288938522339,0.1115049943327903,2.4273006916046143,22.19436264038086,0.24765182868239438,1
016641bf-f1b3-427f-a6ab-93aaec41f8b4,motorcyclist,0.8504160642623901,4.49463415145874,2.0792124271392822,5.279099941253662,0.6801228523254395,3.135692358016968,7.652727127075195,0.3063321788822062,0
016b67e6-ef27-4833-b0e6-b87ad891a11c,pedestrian,1.3316384553909302,1.5112415552139282,0.6830630898475647,2.035528421401977,0.0335197784006595,0.2132333666086197,14.486555099487305,0.03724279285765197,0
0170c8ee-7288-4411-bdf6-18872188efb8,pedestrian,1.5049903392791748,1.8293044567108157,0.5239609479904175,2.0478885173797607,0.0160754173994064,0.0777711868286132,15.91444206237793,0.037156545691042715,0
01732cfb-bf64-482e-bd5d-96fa8b80760a,pedestrian,1.365442395210266,1.5652763843536377,0.4919227063655853,1.879352569580078,0.0183680672198534,0.0606588870286941,14.844429969787598,0.028296555843094623,0
017367f0-b3c9-4927-8886-5e77ff64e90a,pedestrian,1.2340213060379028,1.6626235246658323,0.7871128916740417,5.609138488769531,0.0316625386476516,0.1838650554418563,13.026453971862791,0.054094443201756236,0
017a8cbc-4efe-4527-bbc2-8305064c9754,cyclist,3.514722347259521,4.085352420806885,1.0953238010406494,4.553754806518555,0.0131457531824707,0.0416315868496894,38.245399475097656,0.0866697171831138,0
017b2d3b-b9da-4ba9-8cf8-630f6b553dba,cyclist,2.8892009258270264,3.537919521331787,1.427593231201172,5.226657390594482,0.017547084018588,0.0597781725227832,31.46927070617676,0.0788696364526772,0
01822bd8-9197-4f49-b50d-0befebb6af84,pedestrian,1.255624294281006,1.4367904663085938,0.8053380250930786,1.995174765586853,0.0375922620296478,0.1579252332448959,13.54735279083252,0.031546953708176693,0
01831539-dd56-4e1c-918f-2352fdde824f,pedestrian,1.427467942237854,1.6534913778305054,0.5762966871261597,2.4725112915039062,0.0220774374902248,0.1038489416241645,15.522889137268066,0.03585633577618295,0
0186d791-8eb8-40ad-a878-dc10ffce6247,pedestrian,4.703209400177002,6.2359113693237305,1.254436492919922,6.9908857345581055,0.0084415571764111,0.0319211967289447,51.2042236328125,0.17258832854332676,0
01877f30-29e8-4596-9eca-b70d0e2045ef,pedestrian,1.3204487562179563,1.4750053882598877,0.4413706362247467,1.7187652587890625,0.0142729273065924,0.0629894062876701,14.364068984985352,0.025367520639748817,0
0187bf4a-f3f8-4a97-a896-9675d608223c,pedestrian,1.0178179740905762,1.2253108024597168,0.5266602635383606,1.5618022680282593,0.0255046486854553,0.1547102779150009,11.0567626953125,0.023895846473001456,0
018856a0-d22b-4c67-841b-7c836ddc878a,pedestrian,0.695410966873169,1.1226094961166382,0.6081191301345825,1.6760982275009155,0.0805176645517349,0.7266305685043335,7.119655609130859,0.05817132916115922,0
018a59e7-53e6-4d26-b9d5-5c0ce0fa638b,pedestrian,1.130674123764038,1.3465981483459473,0.8085179328918457,2.8477015495300293,0.0465176403522491,0.237425684928894,11.400126457214355,0.03771257961043601,0
01975171-f612-428b-bc62-8e9499f2b417,pedestrian,1.160831093788147,1.352424383163452,0.619330644607544,1.9084031581878664,0.0339202210307121,0.1487457454204559,12.434551239013672,0.02834347562303073,0
019dd736-29a9-48c4-b53e-5695d8ea4fef,pedestrian,0.6782941818237305,3.262660503387451,0.7333999872207642,4.113333702087402,0.8476295471191406,3.00642204284668,7.224292278289795,0.27124444388310254,1
01a0de27-f1f9-4789-adcc-c7e493cd7a72,pedestrian,1.4801081418991089,1.737386703491211,0.7744300961494446,2.239579200744629,0.0288788825273513,0.1351274698972702,16.10291862487793,0.03914712720076971,0
01a5203b-4bef-4646-89a9-62a7e04f0cd0,pedestrian,1.4100844860076904,1.69367253780365,0.6558033227920532,2.2768895626068115,0.0227363742887973,0.083554022014141,15.313611030578612,0.034832435609473786,0
01a69cec-b784-4619-bf79-d0590bd6fe6f,cyclist,1.138828158378601,1.6287740468978882,1.0429781675338743,4.983406066894531,0.0664413049817085,0.4873440861701965,10.234190940856934,0.06249104902734602,0
01a8152c-2b2a-44b3-9fb2-dccfff42d9ad,pedestrian,0.9565212726593018,1.7669105529785156,1.005600929260254,4.239297866821289,0.1324179321527481,3.1195693016052246,9.346330642700195,0.2389182348760781,1
01ab316c-95a7-4506-b8f8-d309bd4a5658,pedestrian,1.212187886238098,1.563770055770874,0.6095761060714722,1.8113954067230225,0.0220100786536932,0.0663356557488441,13.004992485046388,0.028340037279296643,0
01afc928-50fc-44d2-94af-6917e2449c95,pedestrian,0.9151708483695984,1.1403419971466064,0.5609753727912903,1.4741047620773315,0.0316909998655319,0.1185172498226165,9.930170059204102,0.018945677156107066,0
01ba90db-a16d-4620-a9dd-0388051f7a1c,cyclist,6.183600425720215,10.948294639587402,2.028118371963501,13.120652198791504,0.0080772452056407,0.0656012222170829,67.33889770507812,0.2819731708573202,0
01bdd325-ecaf-4d81-8186-1790294cb31a,pedestrian,1.628623604774475,1.8608050346374512,0.4909631907939911,1.9651917219161987,0.0125542702153325,0.0496620535850524,17.728193283081055,0.035864229295745634,0
01cfd509-b133-47d5-921d-b15d18d6d3df,pedestrian,1.2915520668029783,1.5020225048065186,0.667931854724884,2.3106231689453125,0.027616461738944,0.0958899781107902,14.055301666259766,0.030624555502166535,0
01d31b13-b987-4e65-bde8-f5ea547762bb,pedestrian,1.3585355281829834,1.686956763267517,0.5030446648597717,1.6883301734924316,0.0174833945930004,0.0601432658731937,14.74808406829834,0.03073948345550586,0
01d84581-50fd-4c03-99d2-d3970cc963bd,cyclist,7.116675853729248,8.294398307800293,1.4798599481582642,8.935790061950684,0.0027170185931026,0.0094128949567675,77.56681060791016,0.19927789544343966,0
01dcb768-b229-404d-bf60-c18fc7fe0b56,pedestrian,1.3171998262405396,1.5406427383422852,0.5252199769020081,2.0677037239074707,0.0219347104430198,0.1018574684858322,14.209482192993164,0.03104336068588129,0
01e37d71-b34a-4ee7-be97-a85063b7b0a5,pedestrian,1.308173894882202,1.585381031036377,0.5300570726394653,1.927410364151001,0.0207773279398679,0.0842292532324791,14.139729499816896,0.030539192937712067,0
01e75772-a55b-43d5-9784-ee41cd5b1363,pedestrian,1.274309515953064,1.6094621419906616,0.7846919894218445,2.4262454509735107,0.037848588079214,0.1516111642122268,13.821737289428713,0.037539712101365696,0
01ea605e-f432-42f2-8ce0-81a448c053d1,pedestrian,1.1150529384613037,1.6509170532226562,0.7065430283546448,2.0226311683654785,0.0462763160467147,0.3127718567848205,11.662803649902344,0.04729482150198299,0
01fa4177-9012-4a3a-b205-08d7f17002dd,pedestrian,0.8564815521240234,1.60990571975708,0.7237833738327026,2.441523790359497,0.2767860293388366,3.090351104736328,8.534010887145996,0.22546241809451967,1
0205fb15-6884-40c0-8b6a-ac1239bdc47a,pedestrian,1.0342986583709717,1.476565957069397,0.6282643675804138,1.722004771232605,0.0362279042601585,0.3202790915966034,11.211965560913086,0.041868926644431134,0
020bad4d-467c-4ffe-ba32-149fcee8a981,cyclist,1.7582262754440308,2.428263664245605,1.139685034751892,4.972405433654785,0.0266589131206274,0.1277986317873001,18.980854034423828,0.05729651502971584,0
020d363e-c67d-4749-8020-33c6ab49aa4d,pedestrian,0.9170793890953064,1.48440682888031,0.8059238195419312,2.650359869003296,0.0433754697442054,0.1878228187561035,9.93308162689209,0.037423968916148014,0
0215dcd2-c1b3-4f13-9dc2-3f1c3d377c17,pedestrian,1.8104785680770876,2.0132079124450684,0.6414448022842407,2.0762829780578613,0.0198702849447727,0.0610613003373146,19.685102462768555,0.041132374823866225,0
021775a0-178a-4491-8798-a454304377f8,pedestrian,1.3473044633865356,1.6175378561019895,0.5690485835075378,1.8961132764816284,0.0215101633220911,0.0989179536700248,14.641937255859377,0.032211195171675575,0
021924d7-2b13-473b-86b7-4c6312646ab4,pedestrian,1.143009066581726,1.3439399003982544,0.7018479108810425,1.9391108751297,0.0380678661167621,0.1545157879590988,12.360352516174316,0.02861106080319149,0
021f472a-1a6c-4fc4-bb89-10907d62ea62,pedestrian,1.160965919494629,1.3241777420043943,0.5421866774559021,1.578433871269226,0.0259058214724063,0.1082489937543869,12.583588600158691,0.023643229977304434,0
0221958c-e2c6-4af0-878a-d0236f10becd,pedestrian,0.7345282435417175,1.1789294481277466,0.6011172533035278,1.700641632080078,0.0850700661540031,1.4539682865142822,7.770833969116211,0.10627346927218541,0
02249da7-1419-4ad7-b557-81ccc2340a15,pedestrian,1.342188000679016,1.571875810623169,0.6809483766555786,2.077420473098755,0.0295060724020004,0.1114461719989776,14.60956859588623,0.032533013095137564,0
02273376-ce08-4a65-a488-20cea948a16d,pedestrian,1.645721673965454,1.9313148260116575,0.5955761075019836,2.228764772415161,0.0174817312508821,0.0610672570765018,17.874521255493164,0.03956465359364181,0
022786cf-9235-4ec1-a986-c5cbffabb4a2,pedestrian,1.1128756999969482,1.4390010833740234,0.61229407787323,1.8013373613357544,0.030811121687293,0.1423370242118835,12.005209922790527,0.029813886570750674,0
02280934-30c6-493a-ba01-01cb6711ee2a,cyclist,2.234381437301636,4.390569686889648,0.9998595714569092,4.497600555419922,0.0134665835648775,0.073199413716793,24.25425148010254,0.09520615769114998,0
02283051-d406-4b89-bec2-4dca60cab123,pedestrian,1.6673601865768433,1.92505407333374,0.481026828289032,2.088284730911255,0.0106793045997619,0.0423849746584892,18.14931297302246,0.03762591442223225,0
022e6431-73a6-4964-8f1b-86f7be2198ff,pedestrian,1.419556736946106,1.6363009214401243,0.7442413568496704,2.1918296813964844,0.0300374124199152,0.1274186968803405,15.44684886932373,0.03574990589295969,0
0233eae3-4dbf-4184-afee-8801fa79f1dc,pedestrian,0.8543095588684082,1.013607382774353,0.461130678653717,1.167025804519653,0.0348320268094539,0.0972608104348182,9.256211280822754,0.012930475007161586,0
